epoch,mean_best,std_best,min_best,max_best
664,-100.0,0.0,-100.0,-100.0
665,-100.0,0.0,-100.0,-100.0
666,-100.0,0.0,-100.0,-100.0
667,-100.0,0.0,-100.0,-100.0
668,-100.0,0.0,-100.0,-100.0
669,-100.0,0.0,-100.0,-100.0
670,-100.0,0.0,-100.0,-100.0
671,-100.0,0.0,-100.0,-100.0
672,-100.0,0.0,-100.0,-100.0
673,-100.0,0.0,-100.0,-100.0
674,-100.0,0.0,-100.0,-100.0
675,-100.0,0.0,-100.0,-100.0
676,-100.0,0.0,-100.0,-100.0
677,-100.0,0.0,-100.0,-100.0
678,-100.0,0.0,-100.0,-100.0
679,-100.0,0.0,-100.0,-100.0
680,-100.0,0.0,-100.0,-100.0
681,-100.0,0.0,-100.0,-100.0
682,-100.0,0.0,-100.0,-100.0
683,-100.0,0.0,-100.0,-100.0
684,-100.0,0.0,-100.0,-100.0
685,-100.0,0.0,-100.0,-100.0
686,-100.0,0.0,-100.0,-100.0
687,-100.0,0.0,-100.0,-100.0
688,-100.0,0.0,-100.0,-100.0
689,-100.0,0.0,-100.0,-100.0
690,-100.0,0.0,-100.0,-100.0
691,-100.0,0.0,-100.0,-100.0
692,-100.0,0.0,-100.0,-100.0
693,-100.0,0.0,-100.0,-100.0
694,-100.0,0.0,-100.0,-100.0
695,-100.0,0.0,-100.0,-100.0
696,-100.0,0.0,-100.0,-100.0
697,-100.0,0.0,-100.0,-100.0
698,-100.0,0.0,-100.0,-100.0
699,-100.0,0.0,-100.0,-100.0
700,-100.0,0.0,-100.0,-100.0
701,-100.0,0.0,-100.0,-100.0
702,-100.0,0.0,-100.0,-100.0
703,-100.0,0.0,-100.0,-100.0
704,-100.0,0.0,-100.0,-100.0
705,-100.0,0.0,-100.0,-100.0
706,-100.0,0.0,-100.0,-100.0
707,-100.0,0.0,-100.0,-100.0
708,-100.0,0.0,-100.0,-100.0
709,-100.0,0.0,-100.0,-100.0
710,-100.0,0.0,-100.0,-100.0
711,-100.0,0.0,-100.0,-100.0
712,-100.0,0.0,-100.0,-100.0
713,-100.0,0.0,-100.0,-100.0
714,-100.0,0.0,-100.0,-100.0
715,-100.0,0.0,-100.0,-100.0
716,-100.0,0.0,-100.0,-100.0
717,-100.0,0.0,-100.0,-100.0
718,-100.0,0.0,-100.0,-100.0
719,-100.0,0.0,-100.0,-100.0
720,-100.0,0.0,-100.0,-100.0
721,-100.0,0.0,-100.0,-100.0
722,-100.0,0.0,-100.0,-100.0
723,-100.0,0.0,-100.0,-100.0
724,-100.0,0.0,-100.0,-100.0
725,-100.0,0.0,-100.0,-100.0
726,-100.0,0.0,-100.0,-100.0
727,-100.0,0.0,-100.0,-100.0
728,-100.0,0.0,-100.0,-100.0
729,-100.0,0.0,-100.0,-100.0
730,-100.0,0.0,-100.0,-100.0
731,-100.0,0.0,-100.0,-100.0
732,-100.0,0.0,-100.0,-100.0
733,-100.0,0.0,-100.0,-100.0
734,-100.0,0.0,-100.0,-100.0
735,-100.0,0.0,-100.0,-100.0
736,-100.0,0.0,-100.0,-100.0
737,-100.0,0.0,-100.0,-100.0
738,-100.0,0.0,-100.0,-100.0
739,-100.0,0.0,-100.0,-100.0
740,-100.0,0.0,-100.0,-100.0
741,-100.0,0.0,-100.0,-100.0
742,-100.0,0.0,-100.0,-100.0
743,-100.0,0.0,-100.0,-100.0
744,-100.0,0.0,-100.0,-100.0
745,-100.0,0.0,-100.0,-100.0
746,-100.0,0.0,-100.0,-100.0
747,-100.0,0.0,-100.0,-100.0
748,-100.0,0.0,-100.0,-100.0
749,-100.0,0.0,-100.0,-100.0
750,-100.0,0.0,-100.0,-100.0
751,-100.0,0.0,-100.0,-100.0
752,-100.0,0.0,-100.0,-100.0
753,-100.0,0.0,-100.0,-100.0
754,-100.0,0.0,-100.0,-100.0
755,-100.0,0.0,-100.0,-100.0
756,-100.0,0.0,-100.0,-100.0
757,-100.0,0.0,-100.0,-100.0
758,-100.0,0.0,-100.0,-100.0
759,-100.0,0.0,-100.0,-100.0
760,-100.0,0.0,-100.0,-100.0
761,-100.0,0.0,-100.0,-100.0
762,-100.0,0.0,-100.0,-100.0
763,-100.0,0.0,-100.0,-100.0
764,-100.0,0.0,-100.0,-100.0
765,-100.0,0.0,-100.0,-100.0
766,-100.0,0.0,-100.0,-100.0
767,-100.0,0.0,-100.0,-100.0
768,-100.0,0.0,-100.0,-100.0
769,-100.0,0.0,-100.0,-100.0
770,-100.0,0.0,-100.0,-100.0
771,-100.0,0.0,-100.0,-100.0
772,-100.0,0.0,-100.0,-100.0
773,-100.0,0.0,-100.0,-100.0
774,-100.0,0.0,-100.0,-100.0
775,-100.0,0.0,-100.0,-100.0
776,-100.0,0.0,-100.0,-100.0
777,-100.0,0.0,-100.0,-100.0
778,-100.0,0.0,-100.0,-100.0
779,-100.0,0.0,-100.0,-100.0
780,-100.0,0.0,-100.0,-100.0
781,-100.0,0.0,-100.0,-100.0
782,-100.0,0.0,-100.0,-100.0
783,-100.0,0.0,-100.0,-100.0
784,-100.0,0.0,-100.0,-100.0
785,-100.0,0.0,-100.0,-100.0
786,-100.0,0.0,-100.0,-100.0
787,-100.0,0.0,-100.0,-100.0
788,-100.0,0.0,-100.0,-100.0
789,-100.0,0.0,-100.0,-100.0
790,-100.0,0.0,-100.0,-100.0
791,-100.0,0.0,-100.0,-100.0
792,-100.0,0.0,-100.0,-100.0
793,-100.0,0.0,-100.0,-100.0
794,-100.0,0.0,-100.0,-100.0
795,-100.0,0.0,-100.0,-100.0
796,-100.0,0.0,-100.0,-100.0
797,-100.0,0.0,-100.0,-100.0
798,-100.0,0.0,-100.0,-100.0
799,-100.0,0.0,-100.0,-100.0
800,-100.0,0.0,-100.0,-100.0
801,-100.0,0.0,-100.0,-100.0
802,-100.0,0.0,-100.0,-100.0
803,-100.0,0.0,-100.0,-100.0
804,-100.0,0.0,-100.0,-100.0
805,-100.0,0.0,-100.0,-100.0
806,-100.0,0.0,-100.0,-100.0
807,-100.0,0.0,-100.0,-100.0
808,-100.0,0.0,-100.0,-100.0
809,-100.0,0.0,-100.0,-100.0
810,-100.0,0.0,-100.0,-100.0
811,-100.0,0.0,-100.0,-100.0
812,-100.0,0.0,-100.0,-100.0
813,-100.0,0.0,-100.0,-100.0
814,-100.0,0.0,-100.0,-100.0
815,-100.0,0.0,-100.0,-100.0
816,-100.0,0.0,-100.0,-100.0
817,-100.0,0.0,-100.0,-100.0
818,-100.0,0.0,-100.0,-100.0
819,-100.0,0.0,-100.0,-100.0
820,-100.0,0.0,-100.0,-100.0
821,-100.0,0.0,-100.0,-100.0
822,-100.0,0.0,-100.0,-100.0
823,-100.0,0.0,-100.0,-100.0
824,-100.0,0.0,-100.0,-100.0
825,-100.0,0.0,-100.0,-100.0
826,-100.0,0.0,-100.0,-100.0
827,-100.0,0.0,-100.0,-100.0
828,-100.0,0.0,-100.0,-100.0
829,-100.0,0.0,-100.0,-100.0
830,-100.0,0.0,-100.0,-100.0
831,-100.0,0.0,-100.0,-100.0
832,-100.0,0.0,-100.0,-100.0
833,-100.0,0.0,-100.0,-100.0
834,-100.0,0.0,-100.0,-100.0
835,-100.0,0.0,-100.0,-100.0
836,-100.0,0.0,-100.0,-100.0
837,-100.0,0.0,-100.0,-100.0
838,-100.0,0.0,-100.0,-100.0
839,-100.0,0.0,-100.0,-100.0
840,-100.0,0.0,-100.0,-100.0
841,-100.0,0.0,-100.0,-100.0
842,-100.0,0.0,-100.0,-100.0
843,-100.0,0.0,-100.0,-100.0
844,-100.0,0.0,-100.0,-100.0
845,-100.0,0.0,-100.0,-100.0
846,-100.0,0.0,-100.0,-100.0
847,-100.0,0.0,-100.0,-100.0
848,-100.0,0.0,-100.0,-100.0
849,-100.0,0.0,-100.0,-100.0
850,-100.0,0.0,-100.0,-100.0
851,-100.0,0.0,-100.0,-100.0
852,-100.0,0.0,-100.0,-100.0
853,-100.0,0.0,-100.0,-100.0
854,-100.0,0.0,-100.0,-100.0
855,-100.0,0.0,-100.0,-100.0
856,-100.0,0.0,-100.0,-100.0
857,-100.0,0.0,-100.0,-100.0
858,-100.0,0.0,-100.0,-100.0
859,-100.0,0.0,-100.0,-100.0
860,-100.0,0.0,-100.0,-100.0
861,-100.0,0.0,-100.0,-100.0
862,-100.0,0.0,-100.0,-100.0
863,-100.0,0.0,-100.0,-100.0
864,-100.0,0.0,-100.0,-100.0
865,-100.0,0.0,-100.0,-100.0
866,-100.0,0.0,-100.0,-100.0
867,-100.0,0.0,-100.0,-100.0
868,-100.0,0.0,-100.0,-100.0
869,-100.0,0.0,-100.0,-100.0
870,-100.0,0.0,-100.0,-100.0
871,-100.0,0.0,-100.0,-100.0
872,-100.0,0.0,-100.0,-100.0
873,-100.0,0.0,-100.0,-100.0
874,-100.0,0.0,-100.0,-100.0
875,-100.0,0.0,-100.0,-100.0
876,-100.0,0.0,-100.0,-100.0
877,-100.0,0.0,-100.0,-100.0
878,-100.0,0.0,-100.0,-100.0
879,-100.0,0.0,-100.0,-100.0
880,-100.0,0.0,-100.0,-100.0
881,-100.0,0.0,-100.0,-100.0
882,-100.0,0.0,-100.0,-100.0
883,-100.0,0.0,-100.0,-100.0
884,-100.0,0.0,-100.0,-100.0
885,-100.0,0.0,-100.0,-100.0
886,-100.0,0.0,-100.0,-100.0
887,-100.0,0.0,-100.0,-100.0
888,-100.0,0.0,-100.0,-100.0
889,-100.0,0.0,-100.0,-100.0
890,-100.0,0.0,-100.0,-100.0
891,-100.0,0.0,-100.0,-100.0
892,-100.0,0.0,-100.0,-100.0
893,-100.0,0.0,-100.0,-100.0
894,-100.0,0.0,-100.0,-100.0
895,-100.0,0.0,-100.0,-100.0
896,-100.0,0.0,-100.0,-100.0
897,-100.0,0.0,-100.0,-100.0
898,-100.0,0.0,-100.0,-100.0
899,-100.0,0.0,-100.0,-100.0
900,-100.0,0.0,-100.0,-100.0
901,-100.0,0.0,-100.0,-100.0
902,-100.0,0.0,-100.0,-100.0
903,-100.0,0.0,-100.0,-100.0
904,-100.0,0.0,-100.0,-100.0
905,-100.0,0.0,-100.0,-100.0
906,-100.0,0.0,-100.0,-100.0
907,-100.0,0.0,-100.0,-100.0
908,-100.0,0.0,-100.0,-100.0
909,-100.0,0.0,-100.0,-100.0
910,-100.0,0.0,-100.0,-100.0
911,-100.0,0.0,-100.0,-100.0
912,-100.0,0.0,-100.0,-100.0
913,-100.0,0.0,-100.0,-100.0
914,-100.0,0.0,-100.0,-100.0
915,-100.0,0.0,-100.0,-100.0
916,-100.0,0.0,-100.0,-100.0
917,-100.0,0.0,-100.0,-100.0
918,-100.0,0.0,-100.0,-100.0
919,-100.0,0.0,-100.0,-100.0
920,-100.0,0.0,-100.0,-100.0
921,-100.0,0.0,-100.0,-100.0
922,-100.0,0.0,-100.0,-100.0
923,-100.0,0.0,-100.0,-100.0
924,-100.0,0.0,-100.0,-100.0
925,-100.0,0.0,-100.0,-100.0
926,-100.0,0.0,-100.0,-100.0
927,-100.0,0.0,-100.0,-100.0
928,-100.0,0.0,-100.0,-100.0
929,-100.0,0.0,-100.0,-100.0
930,-100.0,0.0,-100.0,-100.0
931,-100.0,0.0,-100.0,-100.0
932,-100.0,0.0,-100.0,-100.0
933,-100.0,0.0,-100.0,-100.0
934,-100.0,0.0,-100.0,-100.0
935,-100.0,0.0,-100.0,-100.0
936,-100.0,0.0,-100.0,-100.0
937,-100.0,0.0,-100.0,-100.0
938,-100.0,0.0,-100.0,-100.0
939,-100.0,0.0,-100.0,-100.0
940,-100.0,0.0,-100.0,-100.0
941,-100.0,0.0,-100.0,-100.0
942,-100.0,0.0,-100.0,-100.0
943,-100.0,0.0,-100.0,-100.0
944,-100.0,0.0,-100.0,-100.0
945,-100.0,0.0,-100.0,-100.0
946,-100.0,0.0,-100.0,-100.0
947,-100.0,0.0,-100.0,-100.0
948,-100.0,0.0,-100.0,-100.0
949,-100.0,0.0,-100.0,-100.0
950,-100.0,0.0,-100.0,-100.0
951,-100.0,0.0,-100.0,-100.0
952,-100.0,0.0,-100.0,-100.0
953,-100.0,0.0,-100.0,-100.0
954,-100.0,0.0,-100.0,-100.0
955,-100.0,0.0,-100.0,-100.0
956,-100.0,0.0,-100.0,-100.0
957,-100.0,0.0,-100.0,-100.0
958,-100.0,0.0,-100.0,-100.0
959,-100.0,0.0,-100.0,-100.0
960,-100.0,0.0,-100.0,-100.0
961,-100.0,0.0,-100.0,-100.0
962,-100.0,0.0,-100.0,-100.0
963,-100.0,0.0,-100.0,-100.0
964,-100.0,0.0,-100.0,-100.0
965,-100.0,0.0,-100.0,-100.0
966,-100.0,0.0,-100.0,-100.0
967,-100.0,0.0,-100.0,-100.0
968,-100.0,0.0,-100.0,-100.0
969,-100.0,0.0,-100.0,-100.0
970,-100.0,0.0,-100.0,-100.0
971,-100.0,0.0,-100.0,-100.0
972,-100.0,0.0,-100.0,-100.0
973,-100.0,0.0,-100.0,-100.0
974,-100.0,0.0,-100.0,-100.0
975,-100.0,0.0,-100.0,-100.0
976,-100.0,0.0,-100.0,-100.0
977,-100.0,0.0,-100.0,-100.0
978,-100.0,0.0,-100.0,-100.0
979,-100.0,0.0,-100.0,-100.0
980,-100.0,0.0,-100.0,-100.0
981,-100.0,0.0,-100.0,-100.0
982,-100.0,0.0,-100.0,-100.0
983,-100.0,0.0,-100.0,-100.0
984,-100.0,0.0,-100.0,-100.0
985,-100.0,0.0,-100.0,-100.0
986,-100.0,0.0,-100.0,-100.0
987,-100.0,0.0,-100.0,-100.0
988,-100.0,0.0,-100.0,-100.0
989,-100.0,0.0,-100.0,-100.0
990,-100.0,0.0,-100.0,-100.0
991,-100.0,0.0,-100.0,-100.0
992,-100.0,0.0,-100.0,-100.0
993,-100.0,0.0,-100.0,-100.0
994,-100.0,0.0,-100.0,-100.0
995,-100.0,0.0,-100.0,-100.0
996,-100.0,0.0,-100.0,-100.0
997,-100.0,0.0,-100.0,-100.0
998,-100.0,0.0,-100.0,-100.0
999,-100.0,0.0,-100.0,-100.0
